date,direction,visibility,arrows_code
201912010850,225,7900,111111111
201912010850,270,10400,11111111111111111111111
201912010850,315,20900,11111111111111111111
201912010920,0,19500,11111111111111111
201912010920,45,30700,11111111111111111111
201912010920,90,28100,1111111111111111111
201912010920,135,6800,11111111
201912010920,180,15800,111111111111111
201912010920,225,7900,111111111
201912010920,270,10400,11111111111111111111111
201912010920,315,20900,11111111111111111111
201912010950,0,19500,11111111111111111
201912010950,45,30700,11111111111111111111
201912010950,90,28100,1111111111111111111
201912010950,135,6800,11111111
201912010950,180,15800,111111111111111
201912010950,225,7900,111111111
201912010950,270,10400,11111111111111111111111
201912010950,315,20900,11111111111111111111
201912011020,0,19500,11111111111111111
201912011020,45,30700,11111111111111111111
201912011020,90,28100,1111111111111111111
201912011020,135,6800,11111111
201912011020,180,15800,111111111111111
201912011020,225,7900,111111111
201912011020,270,10400,11111111111111111111111
201912011020,315,20900,11111111111111111111
201912011050,0,19500,11111111111111111
201912011050,45,30700,11111111111111111111
201912011050,90,28100,1111111111111111111
201912011050,135,6800,11111111
201912011050,180,15800,111111111111111
201912011050,225,7900,111111111
201912011050,270,10400,11111111111111111111111
201912011050,315,20900,11111111111111111111
201912011120,0,19500,11111111111111111
201912011120,45,30700,11111111111111111111
201912011120,90,28100,1111111111111111111
201912011120,135,6800,11111111
201912011120,180,15800,111111111111111
201912011120,225,7900,111111111
201912011120,270,10400,11111111111111111111111
201912011120,315,20900,11111111111111111111
201912011150,0,19500,11111111111111111
201912011150,45,30700,11111111111111111111
201912011150,90,28100,1111111111111111111
201912011150,135,6800,11111111
201912011150,180,15800,111111111111111
201912011150,225,7900,111111111
201912011150,270,10400,11111111111111111111111
201912011150,315,20900,11111111111111111111
201912011220,0,19500,11111111111111111
201912011220,45,30700,11111111111111111111
201912011220,90,28100,1111111111111111111
201912011220,135,6800,11111111
201912011220,180,15800,111111111111111
201912011220,225,7900,111111111
201912011220,270,10400,11111111111111111111111
201912011220,315,20900,11111111111111111111
201912011250,0,19500,11111111111111111
201912011250,45,30700,11111111111111111111
201912011250,90,28100,1111111111111111111
201912011250,135,6800,11111111
201912011250,180,15800,111111111111111
201912011250,225,7900,111111111
201912011250,270,10400,11111111111111111111111
201912011250,315,20900,11111111111111111111
201912011320,0,19500,11111111111111111
201912011320,45,30700,11111111111111111111
201912011320,90,28100,1111111111111111111
201912011320,135,6800,11111111
201912011320,180,15800,111111111111111
201912011320,225,7900,111111111
201912011320,270,10400,11111111111111111111111
201912011320,315,20900,11111111111111111111
201912011350,0,19500,11111111111111111
201912011350,45,30700,11111111111111111111
201912011350,90,28100,1111111111111111111
201912011350,135,6800,11111111
201912011350,180,15800,111111111111111
201912011350,225,7900,111111111
201912011350,270,10400,11111111111111111111111
201912011350,315,20900,11111111111111111111
201912011420,0,19500,11111111111111111
201912011420,45,30700,11111111111111111111
201912011420,90,28100,1111111111111111111
201912011420,135,6800,11111111
201912011420,180,15800,111111111111111
201912011420,225,7900,111111111
201912011420,270,10400,11111111111111111111111
201912011420,315,20900,11111111111111111111
201912011450,0,19500,11111111111111111
201912011450,45,30700,11111111111111111111
201912011450,90,28100,1111111111111111111
201912011450,135,6800,11111111
201912011450,180,15800,111111111111111
201912011450,225,7900,111111111
201912011450,270,10400,11111111111111111111111
201912011450,315,20900,11111111111111111111
201912011520,0,19500,11111111111111111
201912011520,45,30700,11111111111111111111
201912011520,90,28100,1111111111111111111
201912011520,135,6800,11111111
201912011520,180,15800,111111111111111
201912011520,225,7900,111111111
201912011520,270,10400,11111111111111111111111
201912011520,315,20900,11111111111111111111
201912020720,0,3800,00000001111111111
201912020720,45,1900,00011111111111111111
201912020720,90,2900,0000001111111111111
201912020720,135,3500,00111111
201912020720,180,1700,000001111111111
201912020720,225,500,000000111
201912020720,270,2400,00000111111111111111111
201912020720,315,2000,00000000001111111111
201912020750,0,3800,00000001111111111
201912020750,45,6300,00111111111111111111
201912020750,90,3300,0000011011111111111
201912020750,135,4200,01111111
201912020750,180,5500,001111111111111
201912020750,225,4900,011111111
201912020750,270,10400,10111111111111111111111
201912020750,315,3800,00000000011111111111
201912020820,0,3800,00000001111111111
201912020820,45,8900,01111111111111111111
201912020820,90,7800,0001111111111111111
201912020820,135,6800,11111111
201912020820,180,5900,011111111111111
201912020820,225,4500,001011111
201912020820,270,6500,00011111111111111111111
201912020820,315,3800,00000000011111111111
201912020850,0,7800,00000011111111111
201912020850,45,8900,01111111111111111111
201912020850,90,7800,0001111111111111111
201912020850,135,6800,11111111
201912020850,180,5900,010111111111111
201912020850,225,4500,001111111
201912020850,270,7500,00111111111111111111111
201912020850,315,7600,00000001011111111111
201912020950,0,3800,00000001111111111
201912020950,45,6300,00111111111111111111
201912020950,90,5500,0000111111111111111
201912020950,135,3500,00111111
201912020950,180,1700,000001111111111
201912020950,225,4300,000111111
201912020950,270,2400,00000111111111111111111
201912020950,315,3800,00000000011111111111
201912020920,0,3800,00000001111111111
201912020920,45,8900,01111111111111111111
201912020920,90,7800,0001011111111111111
201912020920,135,4200,01111111
201912020920,180,5900,010111111111111
201912020920,225,4500,001111111
201912020920,270,6500,00011111111111111111111
201912020920,315,3800,00000000011111111111
201912021020,0,3800,00000001111111111
201912021020,45,1900,00011111111111111111
201912021020,90,3300,0000011111111111111
201912021020,135,3500,00111111
201912021020,180,1700,000001111111111
201912021020,225,3800,000011111
201912021020,270,2400,00000111111111111111111
201912021020,315,2000,00000000001111111111
201912021050,0,3800,00000001111111111
201912021050,45,1900,00011111111111111111
201912021050,90,2900,0000001111111111111
201912021050,135,3500,00111111
201912021050,180,1700,000001111111111
201912021050,225,3800,000011111
201912021050,270,2400,00000111111111111111111
201912021050,315,20900,11111111111111111111
201912021120,0,3800,00000001111111111
201912021120,45,6300,00111111111111111111
201912021120,90,7800,0001111111111111111
201912021120,135,6800,11111111
201912021120,180,5900,010111111111111
201912021120,225,7900,111111111
201912021120,270,10400,11111111111111111111111
201912021120,315,3800,00000000011111111111
201912021150,0,3800,00000001111111111
201912021150,45,8900,01111111111111111111
201912021150,90,7800,0001111111111111111
201912021150,135,6800,11111111
201912021150,180,5900,011111111111111
201912021150,225,7900,111111111
201912021150,270,10400,11111111111111111111111
201912021150,315,8900,00000011011111111111
201912021220,0,8000,00000111111111111
201912021220,45,8900,01111111111111111111
201912021220,90,7800,0001001111111111111
201912021220,135,6800,11111111
201912021220,180,15800,111111111111111
201912021220,225,7900,111111111
201912021220,270,10400,11111111111111111111111
201912021220,315,10500,00000110011111111111
201912021320,0,7800,00000011111111111
201912021320,45,8900,01111111111111111111
201912021320,90,16700,0011111111111111111
201912021320,135,6800,11111111
201912021320,180,15800,111111111111111
201912021320,225,7900,111111111
201912021320,270,10400,11111111111111111111111
201912021320,315,8900,00000011111111111111
201912021350,0,3800,00000001111111111
201912021350,45,8900,01111111111111111111
201912021350,90,16700,0011111111111111111
201912021350,135,6800,11111111
201912021350,180,15800,111111111111111
201912021350,225,7900,111111111
201912021350,270,10400,11111111111111111111111
201912021350,315,3800,00000000011111111111
201912070920,0,3800,00000001111111111
201912070920,45,6300,00111111111111111111
201912070920,90,2900,0000001111111111111
201912070920,135,4200,01111111
201912070920,180,4700,000101111111111
201912070920,225,4900,010111111
201912070920,270,10400,11111111111111111111111
201912070920,315,3800,00000000011111111111
201912021250,0,3800,00000001111111111
201912021250,45,8900,01111111111111111111
201912021250,90,16700,0011111111111111111
201912021250,135,6800,11111111
201912021250,180,15800,111111111111111
201912021250,225,7900,111111111
201912021250,270,10400,11111111111111111111111
201912021250,315,8900,00000011011111111111
201912070950,0,3800,00000001111111111
201912070950,45,6300,00111111111111111111
201912070950,90,5500,0000111111111111111
201912070950,135,4200,01111111
201912070950,180,4700,000101111111111
201912070950,225,4900,010111111
201912070950,270,9000,01111111111111111111111
201912070950,315,3800,00000000011111111111
201912030820,0,8000,00000111111111111
201912030820,45,8900,01111111111111111111
201912030820,90,16700,0011111111111111111
201912030820,135,6800,11111111
201912030820,180,15800,111111111111111
201912030820,225,7900,111111111
201912030820,270,10400,11111111111111111111111
201912030820,315,7600,00000001111111111111
201912071020,0,3800,00000001111111111
201912071020,45,1900,00011111111111111111
201912071020,90,7800,0001111111111111111
201912071020,135,6800,11111111
201912071020,180,15800,111111111111111
201912071020,225,4900,011111111
201912071020,270,10400,11111111111111111111111
201912071020,315,3800,00000000011111111111
201912071050,0,3800,00000001111111111
201912071050,45,8900,01111111111111111111
201912071050,90,7800,0001111111111111111
201912071050,135,6800,11111111
201912071050,180,15800,111111111111111
201912071050,225,7900,111111111
201912071050,270,10400,11111111111111111111111
201912071050,315,10500,00000110011111111111
201912071120,0,18000,01000111111111111
201912071120,45,8900,01111111111111111111
201912071120,90,7800,0001111111111111111
201912071120,135,6800,11111111
201912071120,180,15800,111111111111111
201912071120,225,7900,111111111
201912071120,270,10400,11111111111111111111111
201912071120,315,17500,01000111111111111111
201912071150,0,18000,01000111111111111
201912071150,45,8900,01111111111111111111
201912071150,90,7800,0001111111111111111
201912071150,135,6800,11111111
201912071150,180,15800,111111111111111
201912071150,225,7900,111111111
201912071150,270,10400,11111111111111111111111
201912071150,315,17500,01100111011111111111
201912071220,0,19500,10000001111111111
201912071220,45,8900,01111111111111111111
201912071220,90,16700,0011111111111111111
201912071220,135,6800,11111111
201912071220,180,15800,111111111111111
201912071220,225,7900,111111111
201912071220,270,10400,11111111111111111111111
201912071220,315,8900,00000011011111111111
